gene	symbol	TV_pcor_estimate	TV_pcor_p.adj	TV_aov_cell_p.adj	TV_aov_infection_p.adj	TV_aov_infection_mean_logFC	TV_aov_cell.infection_p.adj	DMelNV_pcor_estimate	DMelNV_pcor_p.adj	DMelNV_aov_cell_p.adj	DMelNV_aov_infection_p.adj	DMelNV_aov_infection_mean_logFC	DMelNV_aov_cell.infection_p.adj
Dmel_CG4046	RpS16	-0.0221203659916132	1	1.07466370047854e-164	1	NA	1	-0.280834266033221	1	1.71707144973409e-147	1	NA	1
Dmel_CG4071	Vps20	-0.0833591595001965	1	0.0000000000000000000000000000000000000000000000000000172698003993263	1	NA	1	0.345656834422016	1	0.00000000000000000000000000000000000000000364150492218186	1	NA	1
Dmel_CG3732	CG3732	-0.0524890145932832	1	1	1	NA	1	0.0449081237834403	1	1	1	NA	1
Dmel_CG3751	RpS24	-0.112937867757227	1	2.80782140698116e-198	1	NA	1	-0.585974921287886	0.0342546954733698	3.45713787362448e-186	0.000030946673332811	-0.286853605173212	1
Dmel_CG2852	CG2852	-0.0168036843970663	1	3.14688489306918e-302	1	NA	1	-0.343028480787536	1	1.58791295457079e-276	1	NA	1
Dmel_CG3612	blw	-0.0573470432409235	1	7.30377939762049e-152	1	NA	1	-0.528963404590829	0.273339763293468	2.03360297979366e-136	1	NA	1
Dmel_CG3661	RpL23	0.0458710869819471	1	5.65376597535855e-300	1	NA	1	-0.604764278708875	0.0158043319493655	2.08257068538594e-264	0.00157859392848753	-0.183737616176207	1
Dmel_CG3501	EMC8-9	-0.0274759452272493	1	0.0000000198786400377169	1	NA	1	-0.0785566636833736	1	0.000000769963451248506	1	NA	1
Dmel_CG3800	CNBP	-0.0366620492906801	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000146880848501775	1	NA	1	-0.189429330570042	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000215502267409209	1	NA	1
Dmel_CG9893	DCTN3-p24	-0.0872472044398005	1	0.000000000000000055999476278677	1	NA	1	0.0410137808286999	1	0.000000000116082425402347	1	NA	1
Dmel_CG3082	l(2)k09913	0.0246218444721943	1	3.00707470668887e-291	1	NA	1	-0.360297301860963	1	1.18935571528977e-247	1	NA	1
Dmel_CG43207	CG43207	0.0233465250105548	1	0	1	NA	1	-0.289672058186173	1	0	1	NA	1
Dmel_CG34423	CG34423	-0.0100231901732605	1	0.00000000000000000000000000000000000300490521536351	1	NA	1	0.11447804485432	1	0.000000000000000000000484080936820374	1	NA	1
Dmel_CG13551	CG13551	0.0472061515682264	1	0.000000000000000000000000000000000000000000000000000000000000000000000713677179007601	1	NA	1	-0.456882052385243	1	0.00000000000000000000000000000000000000000000000000929949875478675	0.759338475751521	NA	1
Dmel_CG30415	roh	-0.0342674134835398	1	1.15491077352513e-183	1	NA	1	-0.650321884701739	0.00194165829628536	9.37397834429806e-148	0.92925766389498	NA	1
Dmel_CG30185	AIMP3	-0.0360542506291357	1	0.00000000000000558347002956326	1	NA	1	-0.22398415007407	1	0.000000000130133526358518	1	NA	1
Dmel_CG3957	wmd	-0.070866877671675	1	0.0590069826945996	1	NA	1	-0.0747629896956362	1	0.107111043795431	1	NA	1
Dmel_CG17280	levy	0.0527448191590163	1	9.75662464550683e-219	1	NA	1	-0.573852070069979	0.0550329572096087	6.65150793761586e-180	1	NA	1
Dmel_CG5472	Pal2	0.0209511106143727	1	0	1	NA	1	-0.787471855469857	0.000000203078303586502	0	0.000000697429423786488	-0.246476828801198	1
Dmel_CG5504	CG5504	0.0139253120813302	1	0.0000000000000126300135047613	1	NA	1	-0.0514120904576994	1	0.00000000000000958871442038278	1	NA	1
Dmel_CG11299	Sesn	-0.0526477129371088	1	0.000000000000000000000000000000000000000000000000000000000000000000000000111530659727212	1	NA	1	-0.187202688656125	1	0.0000000000000000000000000000000000000000000000000000000000000000846830760971123	1	NA	1
Dmel_CG5532	CG5532	-0.011590767489831	1	0.000000000000000000000000000000056037955293561	1	NA	1	-0.464331235652082	1	0.0000000000000000000000000180568460459758	1	NA	1
Dmel_CG12752	Nxt1	-0.020526441213887	1	0.0092322120424076	1	NA	1	0.442556436562333	1	0.00311540718517427	1	NA	1
Dmel_CG5554	CG5554	-0.0175363986631819	1	0.000000000000000310856104257414	1	NA	1	0.0318441531245707	1	0.000000000000000765188407778118	1	NA	1
Dmel_CG17611	eIF6	-0.0590535043543249	1	0.000000000000000000000608469109893365	1	NA	1	0.465220771721841	1	0.000000000220703862840592	1	NA	1
Dmel_CG4585	Cpes	-0.0310620574105347	1	0.000000000000000000000000000000000000000000259520388810551	1	NA	1	-0.222167659035318	1	0.000000000000000000000000000000000000000332210153241853	1	NA	1
Dmel_CG4581	Thiolase	-0.0955434260279687	1	0.0000000000000000000000000000000000000000268535024850402	1	NA	1	-0.0566814444650207	1	0.000000000000000000000000000000000138255539105578	1	NA	1
Dmel_CG5339	CG5339	-0.00436087057796276	1	1	1	NA	1	-0.126408587730067	1	1	1	NA	1
Dmel_CG5330	Nap1	-0.0713000686694868	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000553600835441435	1	NA	1	-0.039525294406028	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000132682921458452	1	NA	1
Dmel_CG2827	Taldo	-0.0949294459604071	1	0.0000000000000000210565133760462	1	NA	1	-0.0435196269791855	1	0.0000000000139815144963646	1	NA	1
Dmel_CG2835	Galphas	-0.0505786946171546	1	0.00000000124399642540951	1	NA	1	0.0189870710718578	1	0.00000000168852944702494	1	NA	1
Dmel_CG13565	Orcokinin	0.0133418042124201	1	0	0.17031230000113	NA	1	-0.633399319671029	0.00440134744114448	0	0.0160636061025458	-0.300753937011133	1
Dmel_CG2970	Stoml2	-0.0590372786823974	1	0.000000000000000000000000000000000000000000000000000000000000255135008106611	1	NA	1	0.130951698326694	1	0.00000000000000000000000000000000000000000000000000511095051943289	1	NA	1
Dmel_CG3832	Phm	-0.0597487056657608	1	0	1	NA	1	-0.764272548787498	0.00000146263486264343	0	0.00000000653867868283128	-0.177602524863698	1
Dmel_CG30173	HSPC300	-0.0504497821323676	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000027419817967741	1	NA	1	-0.0262999534139404	1	0.00000000000000000000000000000000000000000000000000000000000000000508981525764728	1	NA	1
Dmel_CG4254	tsr	-0.0287347121493808	1	0	1	NA	1	-0.396107911428497	1	0	1	NA	1
Dmel_CG3186	eEF5	0.0104457431640711	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000805825588102711	1	NA	1	-0.46836065428657	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022040119839961	1	NA	1
Dmel_CG3195	RpL12	0.0322687660968097	1	1.31663105539168e-201	1	NA	1	-0.464207878309179	1	3.55487035970314e-186	0.00000000000165386970650118	-0.399718769625735	1
Dmel_CG3997	RpL39	-0.0353941898871657	1	0	1	NA	1	-0.536018815068483	0.215647308263049	9.21524641181464e-273	0.0000212675981937874	-0.174358234097018	1
Dmel_CG3204	Rap2l	-0.086619879692577	1	0.00000000152414336068042	1	NA	1	0.101340159006036	1	0.00000317432133826567	1	NA	1
Dmel_CG4326	mRpS17	0.010121564675812	1	0.017004349711261	1	NA	1	-0.207038670873477	1	0.000918505980342212	1	NA	1
Dmel_CG3416	Rpn8	-0.0829102027713884	1	0.000000232754529573804	1	NA	1	-0.16800947234523	1	0.00134377394358234	1	NA	1
Dmel_CG13585	CG13585	-0.119132135014928	1	0.0000000000000000000142707948535548	1	NA	1	-0.148889026307761	1	0.00000000000000124177095137192	1	NA	1
Dmel_CG4634	Nurf-38	-0.0623884473972639	1	0.000000000000000000000000000000000000000239134652094352	1	NA	1	-0.126424377359679	1	0.0000000000000000000000000000000000000835012139252485	1	NA	1
Dmel_CG11414	CG11414	-0.0446635908678317	1	0.000000000000000000000171999949510196	1	NA	1	-0.00514642524101272	1	0.000000000000000233035930792561	1	NA	1
Dmel_CG4692	ATPsynF	-0.0510417132910156	1	2.50296190086706e-155	1	NA	1	-0.681181780593695	0.000380300409261844	5.52626105047387e-136	0.507776317995388	NA	1
Dmel_CG4781	CG4781	-0.0236793884163995	1	0	1	NA	1	-0.686958091222854	0.000274204686840983	0	0.00607341483725622	-0.217327527767296	1
Dmel_CG3683	ND-19	-0.0969585741768784	1	0.000000000000000000000000000000000000000000000289930532947673	1	NA	1	-0.403767531441019	1	0.00000000000000000000000000000000000000264320546254431	1	NA	1
Dmel_CG12848	CG12848	-0.073834214940382	1	0.00000280307420935844	1	NA	1	-0.245591516526686	1	0.00381790031247195	1	NA	1
Dmel_CG16936	GstE12	0.0161498469068377	1	0	1	NA	1	-0.709214663714877	0.0000722951752972186	5.55255021442516e-275	0.00105809957578078	-0.245976965978213	1
Dmel_CG30423	CG30423	0.00296532694722652	1	0.000000000000000000000000000000000000000000649593058667136	1	NA	1	-0.325092023421709	1	0.00000000000000000000000000000000000000165504545168528	1	NA	1
Dmel_CG30425	RpL41	0.0515006171513319	1	0	1	NA	1	-0.564001426445707	0.0798069767487659	0	0.000816795599677268	-0.200900176679128	1
Dmel_CG2811	CG2811	-0.066332228767735	1	0.0000000000000000000000000000626915544077924	1	NA	1	-0.25077883919542	1	0.00000000000000000000000326065608230497	1	NA	1
Dmel_CG2746	RpL19	-0.00735047588276966	1	0	1	NA	1	-0.655485490087945	0.00149731439384279	3.66237305292248e-301	0.0000292916821884228	-0.196719983525905	1
Dmel_CG15792	zip	-0.0293054782820581	1	0.0000000000000000000000000000000000000000000000000049800392401785	1	NA	1	0.257606246978077	1	0.000000000000000000000000000000000000000000000121047876600268	1	NA	1
Dmel_CG17143	thoc7	-0.02680792322247	1	1	1	NA	1	-0.0463237565401106	1	1	1	NA	1
Dmel_CG33229	CG33229	-0.0477722070042454	1	0.0000000000000000000245612930701255	1	NA	1	-0.420066633238014	1	0.00000000000000562726005835184	1	NA	1
Dmel_CR42862	lncRNA:CR42862	-0.0431746068042787	1	0.00000000000000000000000000000000000000000000000109959043450158	0.806466692083305	NA	1	-0.122240138029541	1	0.00000000000000000000000000000000000000000000434798380188583	1	NA	1
Dmel_CG32476	mthl14	-0.0201069599433827	1	0.00000000000000000000000000000000000000000000222237844631464	1	NA	1	-0.260215491803467	1	0.00000000000000000000000000000000000343962121627654	1	NA	1
Dmel_CG7008	Tudor-SN	-0.00517679224712901	1	0.0000000948461149369556	1	NA	1	-0.0482518937274732	1	0.0000000200900495814735	1	NA	1
Dmel_CG18321	miple2	-0.00953833718752816	1	0.000000000000000000000000000000000000000000000000000000702126521124618	1	NA	1	-0.489831830239102	0.93038801798033	0.00000000000000000000000000000000000000000000000188356780519612	1	NA	1
Dmel_CG17046	klar	0.0845525671483749	1	0.0000000000000000000000000000000000000000000000000000000000000000000453893804656436	1	NA	1	0.0121374844642358	1	0.0000000000000000000000000000000000000000000000000000452763941718323	1	NA	1
Dmel_CG17090	Hipk	0.0259996315492953	1	7.19378440711122e-130	1	NA	1	-0.190957171592982	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000423894023950555	1	NA	1
Dmel_CG12030	Gale	-0.0446382438306408	1	5.26077915295359e-275	0.000042952415507402	-0.0944759149550961	1	0.147763438038867	1	9.05658355549114e-252	1	NA	1
Dmel_CG13887	CG13887	-0.0367133324553112	1	0.000000000000000000000000000000000000000000000000000000000000461943089379871	1	NA	1	0.647047054584091	0.00228378102686569	0.00000000000000000000000000000000000000000000000037287083624809	0.0000000022984723373186	0.438711028036611	0.0000105180315203401
Dmel_CG2248	Rac1	-0.0436832058074097	1	0.00000000000036934316477953	1	NA	1	-0.00103150693491538	1	0.00000000116340282781894	1	NA	1
Dmel_CG9160	ND-ACP	-0.0156717942833902	1	0.00000000000000000000000000000000000000000000000000000000000000000181954490632568	0.00039383072653935	-0.0935952114769327	1	-0.136924388615005	1	0.00000000000000000000000000000000000000000000000000000000000000209230128397769	1	NA	1
Dmel_CG12085	hfp	-0.00406557410687065	1	0.000000000000000000000000000000000000000000000000363758523063955	1	NA	1	-0.186709419413967	1	0.00000000000000000000000000000000000000192420840249247	1	NA	1
Dmel_CG12004	CG12004	-0.0218169377995335	1	0.0000000000000000000000000000000000000000000000000000116986547316589	1	NA	1	-0.0146642033360862	1	0.0000000000000000000000000000000000000000000000000831700372137399	1	NA	1
Dmel_CG13928	CG13928	0.0096217263485076	1	1.16029407109857e-144	1	NA	1	-0.0669754166826167	1	7.65156619318516e-111	1	NA	1
Dmel_CG17248	nSyb	0.0163919091147519	1	0.000000000000000416207024369532	1	NA	1	0.0617430045915546	1	0.00000000000439820976438646	1	NA	1
Dmel_CG7967	Vta1	-0.0381617190870082	1	0.000000000000000000176689560628554	1	NA	1	0.415815358935292	1	0.0000000383262628442202	1	NA	1
Dmel_CG7970	CG7970	-0.0122480797449871	1	0.00000000000000000000104143074155909	1	NA	1	-0.0587455643154886	1	0.00000000000731407402910782	1	NA	1
Dmel_CG7971	CG7971	0.0182620635295473	1	0.0000000807499824802151	1	NA	1	0.0479088063315941	1	0.00000278363362024159	1	NA	1
Dmel_CG7977	RpL23A	-0.0381625932517645	1	1.77577472046555e-259	1	NA	1	-0.536283497739188	0.213716039085037	2.03036917887393e-230	0.00000309306611216924	-0.242950540277922	1
Dmel_CG2021	CG2021	-0.0185445673806893	1	0.545789792494978	1	NA	1	-0.228085894746083	1	1	1	NA	1
Dmel_CG1977	alpha-Spec	-0.0679580810795417	1	0.00000000000000000000000000000000000000000000000551453348966627	1	NA	1	0.0221609986314524	1	0.0000000000000000000000000000000000224139012920578	1	NA	1
Dmel_CG12019	Cdc37	0.0091525647807046	1	0.0173428408097513	1	NA	1	0.31995298072263	1	0.824796481220189	1	NA	1
Dmel_CG1956	Rap1	0.00206226049216999	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000301835539656304	1	NA	1	0.142537910716632	1	0.0000000000000000000000000000000000000000000000000000000000000000789539082125518	1	NA	1
Dmel_CG1927	CG1927	0.0494630094728081	1	6.62115250243377e-137	1	NA	1	-0.245057078077457	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000162696791981422	1	NA	1
Dmel_CG8993	CG8993	-0.0230387157220431	1	0.0000000000000000000000000000000267864422445226	1	NA	1	-0.415550273687434	1	0.0000000000000000000791514602691477	1	NA	1
Dmel_CG1320	mRpL23	-0.0395763271951553	1	0.00711376622972362	1	NA	1	-0.11625354982936	1	0.000187232606151146	1	NA	1
Dmel_CG45186	Svil	0.0531894578125807	1	0.00000000000000000000000000000000279970595777401	1	NA	1	0.244836275556599	1	0.000000000000000000160803455646453	1	NA	1
Dmel_CG16757	Spn	0.0408654355189112	1	0.0000000000000000000432442160060034	1	NA	1	-0.221788104839683	1	0.000000000000202749368850051	1	NA	1
Dmel_CG1263	RpL8	0.00568211216494795	1	3.55133659726596e-233	1	NA	1	-0.44006145885815	1	2.72012190500792e-204	0.000441680374421636	-0.308753511433027	1
Dmel_CG1240	Non2	-0.029508332763348	1	0.0000000000000000000000000000000000000000000000000000000000000000000000372407644986624	1	NA	1	0.107732562893704	1	0.00000000000000000000000000000000000000000000000000000000000168567227097164	1	NA	1
Dmel_CG43444	Tet	0.0055360333376255	1	2.27203622166576e-266	1	NA	1	-0.136571827313518	1	8.12551045797318e-267	1	NA	1
Dmel_CG1274	Jafrac2	-0.0489356008211839	1	0.000000000000000000000000000000000000000000000000000000333821610310722	1	NA	1	-0.358552235729379	1	0.0000000000000000000000000000000000000000000000000135635464086314	1	NA	1
Dmel_CG1893	scramb2	0.0386358326817408	1	0.0000000203790535061574	1	NA	1	0.0229583317156542	1	0.000124442328001929	1	NA	1
Dmel_CG32486	CG32486	-0.0214296066524652	1	0.000000000000000000000000140071644479833	1	NA	1	-0.265031657488148	1	0.00000000000000000202455295147324	1	NA	1
Dmel_CG11486	CG11486	-0.114224235490895	1	0.0000000000000000000000000000000000351283922561224	1	NA	1	-0.340261617610755	1	0.0000000000000000000000000000000555985388203822	1	NA	1
Dmel_CG12079	ND-30	-0.00376724447356641	1	0.000000000000000000000000000000000803815853362315	1	NA	1	-0.179550865947107	1	0.0000000000000000000000000000901707492546991	1	NA	1
Dmel_CG32280	CG32280	0.0297247372255718	1	0.00000000000621936103024044	1	NA	1	0.0152363016812246	1	0.00000000000528395287159798	1	NA	1
Dmel_CG32278	CG32278	-0.0580617866342091	1	0.0000000000000000179406109448107	1	NA	1	-0.188079242956436	1	0.0000000000000583027074163874	1	NA	1
Dmel_CG1242	Hsp83	-0.0134691432187361	1	1.68779245340033e-168	0.26110389813856	NA	1	0.382908860664306	1	8.78699862240153e-160	0.238232576383309	NA	1
Dmel_CG32276	CG32276	-0.0459177575336245	1	2.36291571351521e-240	0.983270130639446	NA	1	-0.267535597631443	1	4.5046732980764e-229	1	NA	1
Dmel_CG12740	RpL28	0.0571166935777121	1	6.41533678562593e-262	1	NA	1	-0.585485877728332	0.0349290056881734	5.86628217431419e-233	0.000000078609942907334	-0.239905586578389	1
Dmel_CG17737	eIF1	0.0579014645888858	1	0.0000000000000000000100907347353714	1	NA	1	-0.344001384458484	1	0.0000000000232807397592735	1	NA	1
Dmel_CG11505	Larp4B	-0.0691946542367704	1	0.17215009911618	1	NA	1	-0.192223556769732	1	1	1	NA	1
Dmel_CG12013	PHGPx	-0.066863450068147	1	1.65110307270772e-225	1	NA	1	0.14561846098449	1	2.39425416946251e-210	0.182724678062622	NA	1
Dmel_CG12008	kst	-0.123598564704961	0.864818427074965	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000881941110328627	1	NA	1	-0.249645811236799	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000415285156112415	1	NA	1
Dmel_CG12012	CG12012	-0.0132176921984343	1	0.000177437012693334	1	NA	1	-0.17516025927162	1	0.0226804109336543	1	NA	1
Dmel_CG10840	eIF5B	-0.030328370548276	1	0.000000000780855900505282	1	NA	1	-0.289457151109809	1	0.000000214474818587102	1	NA	1
Dmel_CG32267	CG32267	0.0301976997409728	1	0.00000000000000000000000000000218056074311024	1	NA	1	-0.367247589016588	1	0.0000000000000000000000000000832264580466051	1	NA	1
Dmel_CG10579	Eip63E	-0.100215843591539	1	0.00847844117014403	1	NA	1	-0.0304257690554685	1	0.0257710596624654	1	NA	1
Dmel_CG1065	Scsalpha1	-0.118065493289042	1	0.000000000000000000000000000000000000000000668843230531496	1	NA	1	-0.114048771428494	1	0.00000000000000000000000000000000000000000367821098851484	0.643020980143396	NA	1
Dmel_CG14977	CG14977	-0.0851135695031494	1	0.0000000000000812007777255983	1	NA	1	-0.368059132867544	1	0.00000000315357063120286	1	NA	1
Dmel_CG11624	Ubi-p63E	-0.0308856398278524	1	0.000000000000000000000000000000000000000000000000000000000000000000000494252450564745	1	NA	1	0.00082530219017603	1	0.0000000000000000000000000000000000000000000000000000000000227084396717603	1	NA	1
Dmel_CG14981	mge	-0.00808764832718867	1	0.00000000000404543414434263	1	NA	1	-0.166347522894597	1	0.00000159528192578836	1	NA	1
Dmel_CG14989	CG14989	-0.167571149677975	0.00434625909785557	0	0.00000177438865555018	0.297998158707427	1	-0.314205281720932	1	0	1	NA	1
Dmel_CG15012	CG15012	-0.062497224398689	1	0.000000000245675292957442	1	NA	1	-0.1941199045905	1	0.0000150515141099674	1	NA	1
Dmel_CG1319	Fdx2	-0.131643337094523	0.367394163996935	0.000000000000000000000000000000000000000000000000777437715490188	1	NA	1	0.0752625194166314	1	0.0000000000000000000000000000000000000000357050301364476	1	NA	1
Dmel_CG15019	CG15019	-0.00776364235052686	1	0.0000000000000000000000000000119862567461577	1	NA	1	-0.194027340298024	1	0.0000000000000000000000417390435120183	1	NA	1
Dmel_CG11347	DOR	0.0431811659595376	1	0.000000000000000000000000000000000000000000000000000000288630287387211	1	NA	1	-0.172669340388198	1	0.00000000000000000000000000000000000000000000000836447318691927	1	NA	1
Dmel_CG7524	Src64B	-0.0461637411606756	1	0.0000000000000000000000000000000000000000403662433323925	1	NA	1	-0.478985390073342	1	0.00000000000000000000000000000000000219487982594897	1	NA	1
Dmel_CG10674	CG10674	-0.0193416609919866	1	0.0000000000000000000000000000000000000000000000000000000000000039422742755289	1	NA	1	-0.108248354734312	1	0.000000000000000000000000000000000000000000000000011078320087831	1	NA	1
Dmel_CG4618	CHMP2B	-0.0405275877760174	1	0.0000000000000000000000000000000000000000000000000000000000000000000000216951594518384	1	NA	1	0.236781729191511	1	0.0000000000000000000000000000000000000000000000000000031003095211377	1	NA	1
Dmel_CG10672	CG10672	-0.0458902423122016	1	0.000000000190041431319299	1	NA	1	-0.0193887930329737	1	0.000000204364014984476	1	NA	1
Dmel_CG32423	shep	0.0600167183361135	1	9.18431547040485e-160	1	NA	1	-0.374167673632252	1	4.89110371255273e-147	1	NA	1
Dmel_CG4769	Cyt-c1	0.011740473038642	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000464728715795638	0.854367708720686	NA	1	-0.0253417578841969	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000342253727847174	1	NA	1
Dmel_CG10640	Uev1A	-0.0139437503913706	1	0.000000000000000000000000000000000000000000000000000000000000000000000156670220714425	1	NA	1	0.194782484870922	1	0.0000000000000000000000000000000000000000000000000000144167510793552	1	NA	1
Dmel_CG10635	Pfdn4	-0.0022709473856777	1	0.0000000000000334723534938086	1	NA	1	-0.0372080535536217	1	0.000000000018544910885089	1	NA	1
Dmel_CG10622	ScsbetaG	-0.0576459691395157	1	7.71732244052994e-282	1	NA	1	-0.26058675643058	1	1.18322704850173e-214	1	NA	1
Dmel_CG10578	DnaJ-1	-0.0229033676955008	1	6.98901845222541e-119	1	NA	1	-0.28304964301767	1	4.3413288790109e-121	1	NA	1
Dmel_CG5486	Usp47	-0.0216352047122951	1	0.000156261831327122	1	NA	1	0.0372795779218433	1	0.0039337751510334	1	NA	1
Dmel_CG10576	CG10576	-0.0170438407337342	1	0.000000000000000000000000000000181898973731941	1	NA	1	0.21098717155019	1	0.00000000000000000000000109408758214141	1	NA	1
Dmel_CG5495	Txl	-0.0167550412615454	1	0.000000000000512986983221575	1	NA	1	-0.241002643648634	1	0.00000235845315948679	1	NA	1
Dmel_CG10539	S6k	0.00599775414833781	1	5.20865103278213e-198	1	NA	1	-0.0910273275157088	1	4.93275921721138e-157	1	NA	1
Dmel_CG5537	kri	-0.0569788607859115	1	0.0000000000768847646414793	1	NA	1	-0.208239892416943	1	0.000000000406649776801511	1	NA	1
Dmel_CG10733	loj	0.00724418820956589	1	0.000000000000000000000000000000033564892423694	1	NA	1	-0.182848939013499	1	0.0000000000000000000000000879935202361289	1	NA	1
Dmel_CG13298	Sf3b6	-0.0247106095567368	1	0.0000000000000000000673607414609565	1	NA	1	-0.100117018473197	1	0.0000000000019240425347376	1	NA	1
Dmel_CG7398	Tnpo	-0.0211700728522253	1	0.00000000000000000000224291097139471	1	NA	1	0.205292099488359	1	0.0000000000000632803935147087	1	NA	1
Dmel_CG10103	CG10103	-0.0923732299949598	1	2.64478867068931e-111	1	NA	1	0.344796682400182	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000156074488961431	1	NA	1
Dmel_CG10077	CG10077	0.0479719913255485	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000503298456636659	1	NA	1	-0.339141301500252	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000563671094304122	1	NA	1
Dmel_CG42278	corn	0.00297381646903325	1	0.00000000000000000000000000000000000000000000000000171525507828477	1	NA	1	0.145979078378204	1	0.0000000000000000000000000000000000939001824634127	1	NA	1
Dmel_CG8615	RpL18	0.0364217561937273	1	2.54704421672701e-239	1	NA	1	-0.54401282144551	0.163794849962141	7.25000679468447e-224	0.889043004320691	NA	1
Dmel_CG32381	unc-13-4A	0.0378089282664625	1	0	1	NA	1	-0.220264919421651	1	0	1	NA	1
Dmel_CG4457	Srp19	-0.073782110760022	1	0.0000000608859393692742	1	NA	1	-0.0995674285073621	1	0.00000599106017781596	1	NA	1
Dmel_CG8588	pst	-0.0686999635278312	1	7.71418718468497e-124	1	NA	1	0.412091143795024	1	1.03394200844692e-112	1	NA	1
Dmel_CG8582	Sh3beta	-0.0197586255060264	1	0.00000000000074032973928403	1	NA	1	0.222680623693175	1	0.00000000165931219490636	1	NA	1
Dmel_CG8580	akirin	-0.0192136314889084	1	0.00000000000000000362536052140341	0.00104666762052777	-0.100075517693645	1	0.328308744424262	1	0.0000000000000243859445073533	1	NA	1
Dmel_CG8556	Rac2	0.0482616954859852	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000252748397284195	1	NA	1	0.0319214735392282	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000253099402733719	1	NA	1
Dmel_CG8532	lqf	0.000595873665268445	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000238559577778715	1	NA	1	0.168324313442558	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000414452157580689	0.00170706854985098	0.144725053719802	1
Dmel_CG32369	CG32369	-0.0592903564349537	1	0	1	NA	1	0.231338483687673	1	2.26699372158173e-303	1	NA	1
Dmel_CG17888	Pdp1	-0.00984962427197583	1	8.58803484447913e-109	1	NA	1	-0.0981383284694662	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000183392473498203	1	NA	1
Dmel_CG8268	Srp9	-0.0231209175087357	1	1	1	NA	1	-0.131837987750397	1	0.453208035066649	1	NA	1
Dmel_CG8044	HP4	-0.0355431937211887	1	1	1	NA	1	-0.170795358880871	1	1	1	NA	1
Dmel_CG7558	Arp3	-0.0752918643874229	1	0.00000000000000000000100635122522095	1	NA	1	0.351256232592323	1	0.000000000000000157489610634456	1	NA	1
Dmel_CG18767	mRpL36	-0.0600058761059933	1	0.00000130662632977956	1	NA	1	-0.208213904715021	1	0.000141466431405293	1	NA	1
Dmel_CG7375	UbcE2M	-0.104899391248415	1	0.0000000111834039164747	1	NA	1	0.0326860596807835	1	0.0000000330018920471298	1	NA	1
Dmel_CG7188	BI-1	-0.0777989772586915	1	0.00000000000000000000000000000000000003284453426661	1	NA	1	0.492794019716477	0.852294932369083	0.00000000000000000000000000000000023854535379481	0.851910726818316	NA	1
Dmel_CG7176	Idh	-0.0344228605908402	1	3.81656935692151e-115	1	NA	1	0.242654970379967	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000131153189143868	1	NA	1
Dmel_CG7015	Unr	0.0309748657229777	1	0.0000000000000000562659526795974	1	NA	1	-0.0304417501271884	1	0.00000000000210200224829152	1	NA	1
Dmel_CG6964	Gug	-0.0246732024095913	1	0.0000000000000000000000000000000775457501664937	1	NA	1	-0.0000899673678103925	1	0.00000000000000000000065680933067459	1	NA	1
Dmel_CG6776	GstO3	-0.00647920308100898	1	0	1	NA	1	-0.179031744173707	1	0	1	NA	1
Dmel_CG6822	ergic53	-0.051820262416026	1	0.000000000000000000000000000000000855327769872477	1	NA	1	-0.0228997119051947	1	0.0000000000000000000000000000000486785783201168	1	NA	1
Dmel_CG6831	rhea	-0.00771154715362261	1	1	1	NA	1	-0.0523966558365887	1	1	1	NA	1
Dmel_CG6253	RpL14	-0.00807150656639967	1	1.55013466944347e-261	1	NA	1	-0.507868918474741	0.538768752015657	7.45836644012958e-230	0.0000000367102855282714	-0.345340268608767	1
Dmel_CG5012	mRpL12	-0.0160176641072966	1	0.0000000000000000000139742321258074	1	NA	1	-0.26128960104434	1	0.0000000000000000104273240609259	1	NA	1
Dmel_CG5021	CG5021	-0.0472262880598913	1	0.000000380454823662648	1	NA	1	-0.203061789901845	1	0.0000891591153782645	1	NA	1
Dmel_CG5651	pix	-0.0663507251754319	1	0.000000000000000000000000000000000783790916434233	1	NA	1	0.198429139460453	1	0.000000000000000000000000402010945930813	1	NA	1
